Time      Mean      STD       
0.190     9585.715  1212.061  
0.191     9620.927  1150.817  
0.192     9650.056  1098.416  
0.193     9673.378  1055.865  
0.194     9691.138  1024.113  
0.195     9703.559  1003.943  
0.196     9710.833  995.863   
0.197     9713.132  1000.007  
0.198     9710.605  1016.101  
0.199     9703.382  1043.488  
0.200     9691.580  1081.207  
0.201     9675.308  1128.104  
0.202     9654.669  1182.934  
0.203     9629.765  1244.453  
0.204     9600.702  1311.479  
0.205     9567.593  1382.932  
0.206     9530.564  1457.849  
0.207     9489.756  1535.372  
0.208     9445.326  1614.727  
0.209     9397.456  1695.200  
0.210     9346.350  1776.120  
0.211     9292.237  1856.856  
0.212     9235.370  1936.821  
0.213     9176.025  2015.495  
0.214     9114.498  2092.430  
0.215     9051.103  2167.258  
0.216     8986.173  2239.680  
0.217     8920.053  2309.455  
0.218     8853.102  2376.393  
0.219     8785.695  2440.347  
0.220     8718.213  2501.222  
0.221     8651.052  2558.970  
0.222     8584.618  2613.569  
0.223     8519.327  2664.969  
0.224     8455.604  2713.020  
0.225     8393.877  2757.392  
0.226     8334.558  2797.548  
0.227     8278.023  2832.791  
0.228     8224.576  2862.418  
0.229     8174.413  2885.947  
0.230     8127.595  2903.382  
0.231     8084.036  2915.429  
0.232     8043.519  2923.589  
0.233     8005.747  2930.058  
0.234     7970.419  2937.426  
0.235     7937.327  2948.190  
0.236     7906.449  2964.200  
0.237     7878.024  2986.156  
0.238     7852.581  3013.319  
0.239     7830.923  3043.504  
0.240     7814.038  3073.365  
0.241     7802.978  3098.886  
0.242     7798.692  3115.941  
0.243     7801.852  3120.846  
0.244     7812.698  3110.792  
0.245     7830.915  3084.177  
0.246     7855.575  3040.803  
0.247     7885.138  2981.980  
0.248     7917.523  2910.537  
0.249     7950.240  2830.747  
0.250     7980.558  2748.131  
0.251     8005.709  2669.125  
0.252     8023.089  2600.540  
0.253     8030.448  2548.817  
0.254     8026.046  2519.142  
0.255     8008.769  2514.614  
0.256     7978.198  2535.730  
0.257     7934.625  2580.400  
0.258     7879.019  2644.483  
0.259     7812.955  2722.624  
0.260     7738.515  2809.113  
0.261     7658.158  2898.568  
0.262     7574.582  2986.356  
0.263     7490.595  3068.793  
0.264     7408.975  3143.180  
0.265     7332.356  3207.731  
0.266     7263.134  3261.449  
0.267     7203.383  3303.978  
0.268     7154.804  3335.449  
0.269     7118.691  3356.339  
0.270     7095.921  3367.346  
0.271     7086.959  3369.281  
0.272     7091.880  3362.986  
0.273     7110.400  3349.281  
0.274     7141.923  3328.919  
0.275     7185.586  3302.578  
0.276     7240.311  3270.851  
0.277     7304.853  3234.268  
0.278     7377.856  3193.300  
0.279     7457.894  3148.382  
0.280     7543.516  3099.927  
0.281     7633.282  3048.355  
0.282     7725.794  2994.119  
0.283     7819.722  2937.729  
0.284     7913.825  2879.758  
0.285     8006.970  2820.808  
0.286     8098.137  2761.489  
0.287     8186.434  2702.385  
0.288     8271.089  2644.073  
0.289     8351.449  2587.164  
0.290     8426.976  2532.348  
0.291     8497.240  2480.410  
0.292     8561.919  2432.172  
0.293     8620.796  2388.383  
0.294     8673.754  2349.588  
0.295     8720.774  2316.036  
0.296     8761.917  2287.685  
0.297     8797.306  2264.295  
0.298     8827.107  2245.585  
0.299     8851.511  2231.384  
0.300     8870.722  2221.712  
0.301     8884.958  2216.756  
0.302     8894.452  2216.764  
0.303     8899.466  2221.878  
0.304     8900.296  2231.991  
0.305     8897.281  2246.662  
0.306     8890.798  2265.130  
0.307     8881.250  2286.399  
0.308     8869.055  2309.384  
0.309     8854.619  2333.060  
0.310     8838.322  2356.599  
0.311     8820.501  2379.460  
0.312     8801.442  2401.427  
0.313     8781.382  2422.584  
0.314     8760.518  2443.230  
0.315     8739.017  2463.736  
0.316     8717.042  2484.391  
0.317     8694.758  2505.258  
0.318     8672.342  2526.115  
0.319     8649.980  2546.489  
0.320     8627.855  2565.802  
0.321     8606.128  2583.572  
0.322     8584.931  2599.615  
0.323     8564.352  2614.173  
0.324     8544.455  2627.903  
0.325     8525.296  2641.715  
0.326     8506.958  2656.493  
0.327     8489.585  2672.755  
0.328     8473.403  2690.376  
0.329     8458.722  2708.448  
0.330     8445.903  2725.341  
0.331     8435.310  2738.956  
0.332     8427.233  2747.123  
0.333     8421.808  2748.037  
0.334     8418.954  2740.679  
