Time      Mean      STD       
0.185     9591.364  1377.211  
0.186     9606.609  1374.321  
0.187     9619.773  1366.673  
0.188     9630.850  1353.335  
0.189     9640.299  1332.595  
0.190     9647.674  1305.735  
0.190     9653.237  1273.699  
0.191     9656.410  1239.228  
0.192     9657.111  1205.779  
0.193     9654.492  1178.185  
0.194     9648.348  1160.658  
0.195     9638.125  1156.642  
0.196     9623.444  1168.760  
0.197     9604.060  1197.506  
0.198     9579.824  1241.307  
0.199     9550.573  1298.072  
0.200     9516.224  1364.083  
0.200     9476.818  1436.136  
0.201     9432.456  1510.984  
0.202     9382.878  1586.350  
0.203     9328.067  1661.110  
0.204     9268.143  1734.676  
0.205     9202.759  1808.794  
0.206     9131.697  1884.529  
0.207     9054.838  1964.093  
0.208     8971.844  2049.227  
0.209     8883.105  2140.898  
0.209     8788.691  2239.595  
0.210     8688.627  2344.805  
0.211     8584.346  2454.440  
0.212     8476.057  2566.042  
0.213     8365.715  2676.210  
0.214     8254.688  2781.388  
0.215     8144.293  2879.211  
0.216     8036.192  2967.162  
0.217     7931.989  3043.279  
0.218     7833.625  3107.000  
0.219     7741.057  3157.645  
0.219     7656.275  3195.878  
0.220     7579.390  3221.405  
0.221     7511.459  3234.617  
0.222     7451.716  3235.955  
0.223     7400.205  3226.817  
0.224     7356.413  3207.691  
0.225     7319.414  3181.600  
0.226     7287.607  3151.824  
0.227     7260.391  3121.547  
0.228     7236.180  3095.120  
0.229     7213.986  3076.164  
0.229     7193.181  3067.276  
0.230     7173.081  3069.066  
0.231     7154.374  3081.212  
0.232     7136.615  3100.869  
0.233     7120.934  3125.447  
0.234     7108.155  3150.130  
0.235     7099.097  3171.885  
0.236     7094.072  3188.163  
0.237     7094.340  3196.326  
0.238     7099.820  3194.925  
0.239     7111.020  3184.502  
0.239     7126.710  3166.689  
0.240     7146.637  3143.067  
0.241     7170.272  3116.085  
0.242     7196.814  3088.426  
0.243     7224.438  3063.375  
0.244     7253.159  3042.682  
0.245     7281.942  3027.655  
0.246     7310.368  3019.671  
0.247     7338.484  3017.546  
0.248     7366.321  3020.751  
0.248     7393.894  3027.737  
0.249     7422.039  3036.684  
0.250     7450.770  3045.890  
0.251     7480.597  3054.654  
0.252     7512.076  3062.832  
0.253     7545.744  3070.038  
0.254     7582.021  3076.952  
0.255     7621.577  3083.431  
0.256     7664.849  3089.651  
0.257     7712.243  3094.171  
0.258     7764.847  3094.403  
0.258     7822.349  3087.435  
0.259     7885.697  3069.739  
0.260     7954.317  3038.540  
0.261     8028.585  2991.618  
0.262     8107.294  2928.328  
0.263     8189.552  2849.895  
0.264     8273.485  2759.062  
0.265     8357.724  2658.897  
0.266     8440.459  2553.100  
0.267     8519.867  2446.643  
0.268     8594.036  2344.429  
0.268     8661.590  2250.463  
0.269     8721.895  2169.951  
0.270     8773.225  2107.704  
0.271     8815.696  2067.616  
0.272     8848.818  2051.636  
0.273     8873.193  2058.813  
0.274     8889.889  2085.946  
0.275     8899.253  2128.596  
0.276     8902.967  2180.964  
0.277     8902.178  2236.764  
0.278     8898.411  2291.275  
0.278     8893.068  2339.791  
0.279     8887.181  2379.706  
0.280     8882.142  2408.462  
0.281     8878.055  2426.132  
0.282     8875.742  2433.080  
0.283     8874.980  2430.049  
0.284     8876.119  2417.503  
0.285     8878.436  2397.174  
0.286     8881.732  2370.446  
0.287     8884.914  2339.110  
0.287     8887.827  2304.116  
0.288     8889.124  2267.594  
0.289     8888.023  2232.030  
0.290     8883.738  2199.520  
0.291     8874.736  2172.990  
0.292     8860.700  2155.592  
0.293     8840.880  2149.963  
0.294     8814.277  2159.192  
0.295     8781.191  2184.796  
0.296     8741.009  2227.690  
0.297     8694.370  2285.777  
0.297     8641.352  2357.123  
0.298     8583.444  2437.017  
0.299     8521.117  2521.653  
0.300     8456.201  2606.561  
0.301     8389.525  2688.482  
0.302     8323.126  2764.351  
0.303     8257.772  2832.794  
0.304     8194.807  2893.570  
0.305     8135.610  2945.486  
0.306     8080.673  2989.223  
0.307     8031.120  3024.652  
0.307     7987.413  3052.668  
0.308     7949.557  3073.225  
0.309     7918.881  3086.341  
0.310     7894.523  3091.859  
0.311     7877.128  3090.334  
0.312     7865.895  3080.869  
0.313     7860.588  3063.829  
0.314     7860.625  3038.748  
0.315     7864.939  3006.426  
0.316     7872.568  2968.060  
0.316     7882.265  2926.170  
0.317     7892.505  2883.531  
0.318     7902.069  2844.296  
0.319     7909.941  2812.467  
0.320     7914.725  2791.037  
0.321     7916.435  2781.647  
0.322     7914.331  2785.248  
0.323     7908.625  2800.928  
0.324     7899.560  2825.910  
0.325     7888.115  2856.775  
0.326     7875.169  2890.460  
0.326     7861.528  2924.744  
0.327     7848.221  2957.512  
0.328     7836.000  2987.264  
0.329     7826.532  3011.778  
0.330     7819.747  3030.469  
0.331     7816.715  3042.025  
0.332     7817.485  3045.217  
0.333     7822.623  3040.004  
0.334     7831.438  3026.548  
0.335     7844.190  3005.575  
0.336     7859.632  2979.805  
0.336     7877.484  2950.270  
0.337     7896.949  2919.957  
0.338     7916.515  2891.060  
0.339     7936.200  2865.053  
0.340     7955.079  2842.975  
0.341     7972.631  2826.257  
0.342     7988.648  2815.646  
0.343     8002.513  2810.613  
0.344     8014.874  2810.885  
0.345     8025.560  2815.577  
0.346     8034.656  2823.340  
0.346     8042.761  2832.874  
0.347     8050.364  2842.015  
0.348     8057.690  2849.402  
0.349     8065.366  2853.123  
0.350     8073.078  2852.381  
0.351     8081.551  2846.824  
0.352     8090.176  2836.574  
0.353     8098.869  2822.756  
0.354     8107.272  2807.717  
0.355     8115.410  2793.920  
0.355     8122.376  2783.853  
0.356     8128.481  2780.785  
0.357     8133.214  2786.639  
0.358     8137.211  2802.463  
0.359     8140.876  2826.948  
0.360     8145.195  2857.797  
0.361     8150.987  2890.917  
0.362     8159.376  2922.027  
0.363     8171.775  2946.233  
0.364     8189.073  2958.773  
0.365     8212.238  2956.019  
0.365     8240.954  2937.328  
0.366     8275.271  2902.105  
0.367     8314.978  2851.575  
0.368     8358.271  2789.372  
0.369     8404.112  2718.817  
0.370     8451.117  2643.732  
0.371     8497.352  2567.336  
0.372     8542.195  2491.974  
0.373     8583.222  2419.950  
0.374     8620.086  2352.828  
0.375     8650.684  2291.987  
0.375     8674.710  2239.236  
0.376     8690.986  2196.865  
0.377     8698.733  2168.101  
0.378     8697.463  2155.828  
0.379     8686.596  2162.855  
0.380     8666.654  2191.401  
0.381     8637.344  2241.177  
