Time      Mean      STD       
0.00000476          4994.58366499       65.41510364         
0.00000952          4994.58364210       65.41515056         
0.00002285          4994.58356384       65.41528694         
0.00003619          4994.58346106       65.41542487         
0.00012593          4994.58202138       65.41640924         
0.00027054          4994.57749561       65.41817127         
0.00041514          4994.56941556       65.42019327         
0.00069822          4994.54676271       65.42473404         
0.00098130          4994.51234890       65.43018025         
0.00138920          4994.44371646       65.43990722         
0.00179710          4994.34895546       65.45224961         
0.00242062          4994.15050816       65.47537711         
0.00304414          4993.88111740       65.50678249         
0.00366766          4993.52411296       65.54929365         
0.00429118          4993.07347530       65.60009697         
0.00491471          4992.51024238       65.66697635         
0.00553823          4991.80967904       65.75814231         
0.00616175          4990.93925617       65.88181172         
0.00678527          4989.85890062       66.04344637         
0.00740879          4988.53020541       66.25355395         
0.00803231          4986.87163181       66.55727093         
0.00865583          4984.86255346       66.98262756         
0.00927936          4982.41859577       67.53587475         
0.00990288          4979.33200588       68.35045186         
0.01052640          4975.69638338       69.43612657         
0.01114992          4971.11350822       71.03724484         
0.01177344          4965.66659201       73.17958560         
0.01239696          4958.85527576       76.31771031         
0.01302049          4950.67113074       80.48783173         
0.01364401          4940.64707439       86.27762194         
0.01462572          4920.30757034       99.58881950         
0.01560744          4892.60930997       119.94473261        
0.01658916          4855.05998583       149.61487695        
0.01757088          4804.77760220       190.87475570        
0.01855259          4737.53927351       246.45476084        
0.01953431          4648.89096215       318.53859032        
0.02051603          4533.74349125       408.80061689        
0.02149774          4386.83744195       517.16664642        
0.02220718          4258.25109753       605.63926263        
0.02291661          4110.05985484       700.13869505        
0.02362605          3941.58515163       797.37592749        
0.02433548          3754.23252979       892.99411331        
0.02504492          3551.29698611       981.36633648        
0.02575435          3336.39875323       1056.68568945       
0.02646378          3115.51765369       1113.51037095       
0.02717322          2896.91702852       1147.27540676       
0.02788265          2688.50626838       1155.05132991       
0.02859209          2499.50012821       1135.77985633       
0.02930152          2338.11036358       1092.35509183       
0.03001096          2211.66609550       1030.54821478       
0.03051922          2145.22641231       979.41190081        
0.03102748          2100.72700219       927.64214503        
0.03153575          2078.36912349       879.99326031        
0.03204401          2077.91133988       841.89242575        
0.03255228          2099.07976345       816.92401354        
0.03306054          2140.46109307       808.21720067        
0.03356880          2200.24042931       816.12116407        
0.03407707          2276.74375089       838.05031437        
0.03458533          2367.84277811       870.26916493        
0.03509360          2471.05126537       908.63182243        
0.03560186          2584.21308531       948.53772139        
0.03611012          2705.21167137       986.43758098        
0.03661839          2831.77386824       1019.61797987       
0.03712665          2961.88284654       1046.19275727       
0.03763491          3093.81455475       1064.65120786       
0.03814318          3225.73971414       1074.41788183       
0.03865144          3356.12937304       1075.18472238       
0.03915971          3484.04873794       1066.85472369       
0.03966797          3608.15412694       1050.43986179       
0.04017623          3727.22692035       1026.86155778       
0.04068450          3840.89515826       996.88343155        
0.04119276          3948.42513139       961.89647694        
0.04170103          4049.37731732       923.25108475        
0.04220929          4143.54848718       881.85403494        
0.04271755          4230.90701538       838.63602384        
0.04322582          4311.39348754       794.76079619        
0.04373408          4385.12428339       751.09176745        
0.04424235          4452.36167085       708.27971489        
0.04475061          4513.34722291       666.67925612        
0.04525887          4568.51874365       626.24444668        
0.04576714          4618.28748978       587.28892375        
0.04627540          4662.91484023       549.82268944        
0.04678367          4702.91092738       513.56797264        
0.04729193          4738.66980541       478.09608307        
0.04780019          4770.58656422       443.60111401        
0.04830846          4798.94153572       409.96668408        
0.04881672          4824.12201790       377.09318820        
0.04932498          4846.39377659       345.23827873        
0.04983325          4866.07040349       314.58230770        
0.05034151          4883.40435809       285.30920024        
0.05084978          4898.63187854       257.65179605        
0.05166690          4919.19802330       217.11508133        
0.05248401          4929.89304101       192.40566043        
