Time      Mean      STD       
0.006     9996.244  4.647     
0.006     9996.192  4.700     
0.006     9996.139  4.754     
0.006     9996.085  4.809     
0.006     9996.031  4.864     
0.006     9995.976  4.920     
0.006     9995.921  4.976     
0.006     9995.865  5.033     
0.006     9995.808  5.091     
0.006     9995.750  5.149     
0.006     9995.692  5.208     
0.006     9995.634  5.268     
0.006     9995.574  5.328     
0.006     9995.514  5.389     
0.006     9995.454  5.451     
0.006     9995.392  5.513     
0.006     9995.330  5.576     
0.006     9995.267  5.640     
0.007     9995.204  5.704     
0.007     9995.140  5.769     
0.007     9995.075  5.835     
0.007     9995.009  5.902     
0.007     9994.943  5.969     
0.007     9994.875  6.037     
0.007     9994.807  6.106     
0.007     9994.739  6.175     
0.007     9994.669  6.245     
0.007     9994.599  6.316     
0.007     9994.528  6.388     
0.007     9994.456  6.461     
0.007     9994.383  6.534     
0.007     9994.309  6.609     
0.007     9994.235  6.684     
0.007     9994.160  6.759     
0.007     9994.084  6.836     
0.007     9994.007  6.914     
0.007     9993.929  6.992     
0.007     9993.850  7.072     
0.007     9993.771  7.152     
0.007     9993.690  7.233     
0.007     9993.609  7.315     
0.007     9993.527  7.398     
0.007     9993.443  7.481     
0.007     9993.359  7.566     
0.007     9993.274  7.652     
0.007     9993.188  7.738     
0.007     9993.101  7.826     
0.007     9993.013  7.914     
0.007     9992.924  8.004     
0.007     9992.834  8.094     
0.007     9992.743  8.186     
0.007     9992.651  8.278     
0.008     9992.558  8.372     
0.008     9992.463  8.466     
0.008     9992.368  8.562     
0.008     9992.272  8.659     
0.008     9992.174  8.756     
0.008     9992.076  8.855     
0.008     9991.976  8.955     
0.008     9991.876  9.056     
0.008     9991.774  9.158     
0.008     9991.671  9.262     
0.008     9991.567  9.366     
0.008     9991.461  9.472     
0.008     9991.355  9.578     
0.008     9991.247  9.686     
0.008     9991.138  9.795     
0.008     9991.028  9.906     
0.008     9990.917  10.017    
0.008     9990.804  10.130    
0.008     9990.690  10.244    
0.008     9990.575  10.359    
0.008     9990.459  10.476    
0.008     9990.341  10.594    
0.008     9990.222  10.713    
0.008     9990.101  10.834    
0.008     9989.980  10.955    
0.008     9989.856  11.079    
0.008     9989.732  11.203    
0.008     9989.606  11.329    
0.008     9989.479  11.456    
0.008     9989.350  11.585    
0.008     9989.220  11.715    
0.008     9989.088  11.847    
0.008     9988.955  11.980    
0.009     9988.820  12.115    
0.009     9988.684  12.251    
0.009     9988.546  12.388    
0.009     9988.407  12.527    
0.009     9988.266  12.668    
0.009     9988.124  12.810    
0.009     9987.980  12.954    
0.009     9987.835  13.099    
0.009     9987.687  13.246    
0.009     9987.539  13.395    
0.009     9987.388  13.545    
0.009     9987.236  13.697    
0.009     9987.082  13.850    
0.009     9986.926  14.006    
0.009     9986.769  14.163    
0.009     9986.610  14.321    
0.009     9986.449  14.482    
0.009     9986.286  14.644    
0.009     9986.122  14.808    
0.009     9985.955  14.974    
0.009     9985.787  15.142    
0.009     9985.617  15.311    
0.009     9985.445  15.483    
0.009     9985.271  15.656    
0.009     9985.095  15.831    
0.009     9984.917  16.009    
0.009     9984.738  16.188    
0.009     9984.556  16.369    
0.009     9984.372  16.552    
0.009     9984.186  16.737    
0.009     9983.998  16.925    
0.009     9983.808  17.114    
0.009     9983.616  17.305    
0.010     9983.421  17.499    
0.010     9983.225  17.695    
0.010     9983.026  17.892    
0.010     9982.825  18.092    
0.010     9982.622  18.295    
0.010     9982.417  18.499    
0.010     9982.209  18.706    
0.010     9981.999  18.915    
0.010     9981.786  19.126    
0.010     9981.572  19.340    
0.010     9981.354  19.556    
0.010     9981.135  19.774    
0.010     9980.913  19.995    
0.010     9980.688  20.218    
0.010     9980.461  20.444    
0.010     9980.232  20.672    
0.010     9980.000  20.903    
0.010     9979.765  21.136    
0.010     9979.527  21.372    
0.010     9979.288  21.611    
0.010     9979.045  21.852    
0.010     9978.800  22.096    
0.010     9978.551  22.342    
0.010     9978.301  22.591    
0.010     9978.047  22.843    
0.010     9977.791  23.098    
0.010     9977.531  23.355    
0.010     9977.269  23.616    
0.010     9977.004  23.879    
0.010     9976.736  24.145    
0.010     9976.465  24.414    
0.010     9976.191  24.686    
0.010     9975.914  24.961    
0.010     9975.633  25.239    
0.011     9975.350  25.520    
0.011     9975.064  25.804    
0.011     9974.774  26.092    
0.011     9974.481  26.382    
0.011     9974.185  26.676    
0.011     9973.885  26.973    
0.011     9973.583  27.273    
0.011     9973.277  27.576    
0.011     9972.967  27.883    
0.011     9972.654  28.193    
0.011     9972.338  28.507    
0.011     9972.018  28.824    
0.011     9971.694  29.145    
0.011     9971.367  29.469    
0.011     9971.036  29.796    
0.011     9970.702  30.127    
0.011     9970.364  30.462    
0.011     9970.022  30.801    
0.011     9969.676  31.143    
0.011     9969.327  31.489    
0.011     9968.973  31.839    
0.011     9968.616  32.192    
0.011     9968.254  32.550    
0.011     9967.889  32.911    
0.011     9967.520  33.276    
0.011     9967.146  33.646    
0.011     9966.769  34.019    
0.011     9966.387  34.397    
0.011     9966.001  34.778    
0.011     9965.611  35.164    
0.011     9965.216  35.554    
0.011     9964.817  35.948    
0.011     9964.414  36.347    
0.012     9964.006  36.750    
0.012     9963.593  37.157    
0.012     9963.176  37.569    
0.012     9962.755  37.985    
0.012     9962.329  38.406    
0.012     9961.898  38.832    
0.012     9961.462  39.262    
0.012     9961.021  39.696    
0.012     9960.576  40.136    
0.012     9960.126  40.580    
0.012     9959.670  41.029    
0.012     9959.210  41.483    
0.012     9958.744  41.942    
0.012     9958.274  42.406    
0.012     9957.798  42.875    
0.012     9957.317  43.349    
0.012     9956.830  43.829    
0.012     9956.339  44.313    
0.012     9955.842  44.803    
0.012     9955.339  45.298    
0.012     9954.831  45.798    
0.012     9954.317  46.304    
0.012     9953.797  46.816    
0.012     9953.272  47.333    
0.012     9952.741  47.855    
0.012     9952.204  48.383    
0.012     9951.661  48.917    
0.012     9951.112  49.457    
0.012     9950.558  50.003    
0.012     9949.997  50.554    
0.012     9949.429  51.111    
0.012     9948.856  51.675    
0.012     9948.276  52.244    
0.013     9947.690  52.820    
0.013     9947.098  53.402    
0.013     9946.498  53.990    
0.013     9945.893  54.585    
0.013     9945.280  55.186    
0.013     9944.661  55.793    
0.013     9944.035  56.407    
0.013     9943.403  57.028    
0.013     9942.763  57.655    
0.013     9942.116  58.289    
0.013     9941.462  58.930    
0.013     9940.801  59.578    
0.013     9940.133  60.233    
0.013     9939.457  60.894    
0.013     9938.774  61.563    
0.013     9938.084  62.239    
0.013     9937.385  62.923    
0.013     9936.680  63.613    
0.013     9935.966  64.311    
0.013     9935.245  65.017    
0.013     9934.515  65.730    
0.013     9933.778  66.451    
0.013     9933.033  67.179    
0.013     9932.279  67.915    
0.013     9931.517  68.659    
0.013     9930.747  69.411    
0.013     9929.969  70.171    
0.013     9929.182  70.940    
0.013     9928.386  71.716    
0.013     9927.581  72.501    
0.013     9926.768  73.294    
0.013     9925.946  74.095    
0.013     9925.115  74.905    
0.013     9924.275  75.723    
0.014     9923.426  76.551    
0.014     9922.567  77.387    
0.014     9921.699  78.232    
0.014     9920.822  79.086    
0.014     9919.935  79.949    
0.014     9919.038  80.821    
0.014     9918.132  81.702    
0.014     9917.215  82.593    
0.014     9916.289  83.493    
0.014     9915.353  84.402    
0.014     9914.406  85.321    
0.014     9913.449  86.250    
0.014     9912.482  87.189    
0.014     9911.504  88.138    
0.014     9910.516  89.096    
0.014     9909.516  90.065    
0.014     9908.506  91.044    
0.014     9907.485  92.033    
0.014     9906.453  93.032    
0.014     9905.410  94.042    
0.014     9904.355  95.063    
0.014     9903.289  96.094    
0.014     9902.212  97.136    
0.014     9901.122  98.189    
0.014     9900.021  99.253    
0.014     9898.908  100.328   
0.014     9897.783  101.414   
0.014     9896.646  102.512   
0.014     9895.497  103.621   
0.014     9894.335  104.742   
0.014     9893.160  105.874   
0.014     9891.973  107.018   
0.014     9890.773  108.174   
0.015     9889.560  109.342   
0.015     9888.334  110.522   
0.015     9887.095  111.714   
0.015     9885.842  112.918   
0.015     9884.576  114.135   
0.015     9883.296  115.365   
0.015     9882.003  116.607   
0.015     9880.695  117.862   
0.015     9879.374  119.130   
0.015     9878.038  120.411   
0.015     9876.688  121.706   
0.015     9875.323  123.013   
0.015     9873.944  124.334   
0.015     9872.550  125.668   
0.015     9871.141  127.017   
0.015     9869.717  128.378   
0.015     9868.278  129.754   
0.015     9866.823  131.144   
0.015     9865.353  132.548   
0.015     9863.867  133.966   
0.015     9862.365  135.399   
0.015     9860.847  136.847   
0.015     9859.313  138.309   
0.015     9857.762  139.785   
0.015     9856.195  141.277   
0.015     9854.612  142.784   
0.015     9853.011  144.306   
0.015     9851.393  145.844   
0.015     9849.758  147.396   
0.015     9848.106  148.965   
0.015     9846.436  150.549   
0.015     9844.749  152.150   
0.015     9843.043  153.766   
0.016     9841.320  155.399   
0.016     9839.578  157.047   
0.016     9837.817  158.713   
0.016     9836.038  160.395   
0.016     9834.241  162.093   
0.016     9832.424  163.809   
0.016     9830.588  165.542   
0.016     9828.732  167.291   
0.016     9826.857  169.059   
0.016     9824.962  170.843   
0.016     9823.048  172.646   
0.016     9821.113  174.466   
0.016     9819.157  176.304   
0.016     9817.182  178.160   
0.016     9815.185  180.034   
0.016     9813.167  181.927   
0.016     9811.129  183.838   
0.016     9809.068  185.768   
0.016     9806.987  187.717   
0.016     9804.883  189.685   
0.016     9802.757  191.672   
0.016     9800.610  193.679   
0.016     9798.439  195.704   
0.016     9796.246  197.750   
0.016     9794.031  199.815   
0.016     9791.792  201.900   
0.016     9789.529  204.005   
0.016     9787.244  206.131   
0.016     9784.934  208.277   
0.016     9782.600  210.443   
0.016     9780.243  212.630   
0.016     9777.860  214.839   
0.016     9775.454  217.068   
0.017     9773.022  219.318   
0.017     9770.565  221.590   
0.017     9768.082  223.883   
0.017     9765.574  226.198   
0.017     9763.040  228.535   
0.017     9760.480  230.894   
0.017     9757.894  233.275   
0.017     9755.281  235.679   
0.017     9752.641  238.105   
0.017     9749.974  240.553   
0.017     9747.280  243.025   
0.017     9744.558  245.519   
0.017     9741.808  248.037   
0.017     9739.030  250.578   
0.017     9736.224  253.143   
0.017     9733.389  255.731   
0.017     9730.525  258.343   
0.017     9727.632  260.979   
0.017     9724.709  263.640   
0.017     9721.757  266.324   
0.017     9718.775  269.033   
0.017     9715.762  271.767   
0.017     9712.719  274.526   
0.017     9709.646  277.309   
0.017     9706.541  280.118   
0.017     9703.405  282.952   
0.017     9700.237  285.812   
0.017     9697.037  288.697   
0.017     9693.805  291.608   
0.017     9690.541  294.545   
0.017     9687.244  297.508   
0.017     9683.914  300.497   
0.017     9680.550  303.513   
0.017     9677.153  306.556   
0.018     9673.722  309.625   
0.018     9670.257  312.721   
0.018     9666.757  315.845   
0.018     9663.222  318.995   
0.018     9659.653  322.173   
0.018     9656.048  325.379   
0.018     9652.407  328.612   
0.018     9648.730  331.873   
0.018     9645.017  335.163   
0.018     9641.267  338.480   
0.018     9637.480  341.826   
0.018     9633.656  345.200   
0.018     9629.794  348.603   
0.018     9625.895  352.035   
0.018     9621.957  355.495   
0.018     9617.981  358.985   
0.018     9613.966  362.504   
0.018     9609.912  366.052   
0.018     9605.818  369.630   
0.018     9601.685  373.238   
0.018     9597.511  376.875   
0.018     9593.297  380.542   
0.018     9589.042  384.239   
0.018     9584.746  387.967   
0.018     9580.409  391.725   
0.018     9576.030  395.513   
0.018     9571.609  399.332   
0.018     9567.145  403.181   
0.018     9562.639  407.062   
0.018     9558.090  410.973   
0.018     9553.497  414.916   
0.018     9548.860  418.889   
0.018     9544.180  422.894   
0.019     9539.455  426.931   
0.019     9534.685  430.999   
0.019     9529.870  435.098   
0.019     9525.009  439.230   
0.019     9520.103  443.393   
0.019     9515.151  447.588   
0.019     9510.152  451.815   
0.019     9505.106  456.075   
0.019     9500.014  460.366   
0.019     9494.873  464.690   
0.019     9489.685  469.047   
0.019     9484.449  473.436   
0.019     9479.164  477.857   
0.019     9473.830  482.311   
0.019     9468.447  486.798   
0.019     9463.014  491.318   
0.019     9457.531  495.870   
0.019     9451.999  500.455   
0.019     9446.415  505.074   
0.019     9440.780  509.725   
0.019     9435.095  514.410   
0.019     9429.357  519.127   
0.019     9423.567  523.878   
0.019     9417.725  528.662   
0.019     9411.831  533.479   
0.019     9405.883  538.330   
0.019     9399.881  543.214   
0.019     9393.826  548.131   
0.019     9387.717  553.081   
0.019     9381.554  558.065   
0.019     9375.335  563.082   
0.019     9369.061  568.133   
0.019     9362.732  573.217   
0.019     9356.347  578.334   
0.020     9349.906  583.484   
0.020     9343.408  588.668   
0.020     9336.854  593.885   
0.020     9330.242  599.136   
0.020     9323.572  604.419   
0.020     9316.845  609.736   
