Time      Mean      STD       
0.263     8032.813  2944.918  
0.266     7807.067  3055.096  
0.268     7591.387  3143.275  
0.271     7391.735  3207.016  
0.274     7213.682  3251.109  
0.277     7061.648  3284.167  
0.280     6940.194  3309.919  
0.283     6853.812  3326.859  
0.285     6812.920  3332.927  
0.288     6797.216  3332.571  
0.290     6806.495  3326.093  
0.292     6839.837  3313.592  
0.295     6895.241  3296.435  
0.297     6970.332  3276.512  
0.299     7039.960  3260.134  
0.301     7118.461  3242.867  
0.302     7204.778  3223.319  
0.304     7298.010  3200.021  
0.306     7397.045  3171.387  
0.307     7476.504  3144.535  
0.309     7558.164  3112.548  
0.310     7641.250  3075.426  
0.312     7724.965  3033.106  
0.313     7808.289  2986.438  
0.314     7890.333  2936.747  
0.316     7969.946  2886.040  
0.317     8046.184  2836.707  
0.318     8118.181  2790.858  
0.320     8185.228  2750.499  
0.321     8247.120  2716.768  
0.323     8303.700  2690.082  
0.324     8355.022  2670.364  
0.325     8401.488  2656.178  
0.327     8443.643  2645.333  
0.328     8482.126  2635.627  
0.330     8517.556  2624.568  
0.331     8550.352  2610.568  
0.332     8580.848  2593.460  
0.334     8609.164  2573.373  
0.335     8635.345  2551.472  
0.336     8659.086  2529.634  
0.338     8680.364  2508.646  
0.339     8698.877  2489.297  
0.341     8714.476  2471.436  
0.342     8726.745  2455.067  
0.343     8735.569  2440.233  
0.345     8740.647  2427.721  
0.346     8741.534  2419.421  
0.347     8738.087  2417.032  
0.349     8730.010  2422.135  
0.350     8717.197  2435.740  
0.352     8699.983  2457.501  
0.353     8678.618  2485.892  
0.354     8653.470  2518.911  
0.356     8625.389  2553.553  
0.357     8594.831  2587.860  
0.359     8562.267  2620.061  
0.360     8528.323  2648.713  
0.361     8493.270  2673.625  
0.363     8457.103  2695.298  
0.364     8419.844  2715.135  
0.365     8381.531  2734.247  
0.367     8341.931  2754.394  
0.368     8301.035  2777.207  
0.370     8258.832  2803.312  
0.371     8215.620  2832.451  
0.372     8171.557  2863.664  
0.374     8127.239  2895.004  
0.375     8083.177  2924.627  
0.376     8039.902  2950.667  
0.378     7997.616  2972.447  
0.379     7956.727  2989.833  
0.382     7884.005  3014.520  
0.384     7815.924  3035.870  
0.387     7752.627  3059.234  
0.390     7694.541  3086.087  
0.392     7643.504  3112.931  
0.395     7601.657  3134.959  
0.397     7571.057  3147.820  
0.400     7552.643  3152.833  
0.403     7546.581  3152.882  
0.405     7552.593  3148.995  
0.408     7570.310  3138.876  
0.410     7598.468  3122.220  
0.413     7635.252  3101.747  
0.416     7678.745  3080.821  
0.418     7727.468  3061.079  
0.421     7780.066  3042.480  
0.423     7836.159  3022.303  
0.425     7880.280  3004.767  
0.427     7925.659  2986.050  
0.429     7972.365  2966.114  
0.431     8019.857  2945.186  
0.433     8059.090  2926.252  
0.434     8098.554  2904.903  
0.435     8130.207  2885.344  
0.437     8161.572  2863.282  
0.438     8192.522  2838.632  
0.439     8222.496  2811.783  
0.441     8251.177  2783.504  
0.442     8277.896  2754.799  
0.443     8302.262  2726.970  
0.444     8323.608  2701.680  
0.446     8341.393  2680.376  
0.447     8355.323  2664.204  
0.448     8365.131  2654.130  
0.449     8370.541  2650.890  
0.451     8371.578  2655.064  
0.452     8368.474  2666.518  
0.453     8361.456  2684.807  
0.454     8351.259  2708.713  
0.456     8338.288  2736.664  
0.457     8323.474  2766.406  
0.458     8307.620  2795.422  
0.459     8291.414  2821.738  
0.461     8275.516  2843.957  
0.462     8260.508  2860.523  
0.463     8246.837  2871.076  
0.464     8234.511  2875.768  
0.466     8223.487  2875.485  
0.467     8213.584  2871.200  
0.468     8204.612  2864.360  
0.469     8196.007  2857.210  
0.471     8187.172  2851.546  
0.472     8178.059  2848.719  
0.473     8168.178  2849.830  
0.475     8157.410  2855.281  
0.476     8145.877  2864.711  
0.477     8133.646  2877.096  
0.479     8113.142  2900.370  
0.481     8096.916  2917.991  
0.482     8081.586  2931.512  
0.484     8067.697  2939.067  
0.486     8055.174  2940.527  
0.487     8043.986  2937.173  
0.489     8033.487  2931.827  
0.491     8023.057  2927.039  
0.492     8012.118  2925.029  
0.494     8000.338  2927.074  
0.495     7987.369  2933.185  
0.497     7973.424  2942.558  
0.498     7961.867  2951.583  
0.500     7950.013  2961.789  
0.501     7938.077  2972.582  
0.502     7926.384  2983.800  
0.503     7915.139  2995.136  
0.505     7904.666  3005.550  
0.506     7895.212  3014.699  
0.508     7883.256  3024.256  
0.510     7875.009  3026.804  
0.512     7870.469  3023.232  
0.514     7869.040  3016.571  
0.516     7870.032  3010.052  
0.518     7872.878  3005.851  
0.520     7877.193  3003.686  
0.522     7882.941  3001.798  
0.524     7890.094  2998.622  
0.526     7898.485  2993.973  
0.528     7908.028  2988.693  
0.530     7918.551  2983.927  
0.532     7929.845  2980.208  
0.534     7942.208  2976.045  
0.536     7955.421  2970.832  
0.538     7969.529  2963.890  
0.540     7984.338  2955.168  
0.542     7999.584  2945.050  
0.544     8014.856  2933.633  
0.546     8029.571  2921.988  
0.548     8043.279  2912.192  
0.550     8055.445  2907.209  
0.552     8066.277  2907.721  
0.554     8075.984  2912.504  
0.556     8085.756  2917.604  
0.558     8094.059  2919.618  
0.559     8103.369  2918.342  
0.561     8113.663  2913.363  
0.563     8125.106  2904.922  
0.564     8137.239  2893.988  
0.565     8147.602  2883.365  
0.567     8158.109  2871.915  
0.568     8168.415  2859.796  
0.569     8178.210  2847.511  
0.571     8187.069  2835.233  
0.572     8194.692  2823.511  
0.573     8200.791  2812.500  
0.575     8204.971  2802.747  
0.576     8206.978  2794.775  
0.577     8206.366  2789.399  
0.579     8202.993  2787.479  
0.580     8196.787  2789.931  
0.581     8187.678  2797.671  
0.583     8175.686  2811.561  
0.584     8161.323  2831.330  
0.585     8145.058  2855.921  
0.587     8127.628  2883.501  
0.588     8109.835  2911.474  
0.589     8095.519  2933.080  
0.590     8081.986  2951.783  
0.591     8069.706  2966.576  
0.593     8059.025  2976.613  
0.594     8050.047  2981.777  
0.595     8042.878  2982.504  
0.596     8037.282  2979.301  
0.597     8033.339  2972.650  
0.598     8030.609  2963.676  
0.599     8028.954  2953.385  
0.600     8027.883  2942.729  
0.601     8027.228  2934.440  
0.602     8026.723  2927.045  
0.603     8025.911  2921.249  
0.604     8024.875  2917.193  
0.605     8023.474  2915.018  
0.606     8021.621  2914.500  
0.607     8019.472  2915.518  
0.608     8016.710  2917.938  
0.609     8013.644  2921.229  
0.610     8010.103  2925.202  
0.610     8006.313  2929.385  
0.611     8002.279  2933.663  
0.612     7997.993  2938.212  
0.613     7993.510  2942.713  
0.614     7989.011  2947.308  
0.615     7984.498  2952.134  
0.616     7979.971  2957.124  
0.617     7976.330  2961.400  
0.618     7972.846  2965.566  
0.618     7969.354  2969.749  
0.619     7966.263  2973.387  
0.620     7963.357  2976.486  
0.621     7960.658  2979.058  
0.621     7958.269  2980.953  
0.622     7956.474  2981.862  
0.623     7954.937  2982.192  
0.623     7953.658  2981.969  
0.624     7952.398  2981.572  
0.624     7951.464  2980.605  
0.625     7950.686  2979.442  
0.626     7950.028  2978.192  
0.626     7949.488  2977.025  
0.627     7949.142  2975.861  
0.628     7948.921  2974.969  
0.628     7948.710  2974.491  
0.629     7948.736  2974.165  
0.629     7948.714  2974.461  
0.630     7948.915  2974.901  
0.631     7949.142  2975.750  
0.631     7949.588  2976.856  
0.632     7949.996  2978.095  
0.633     7950.610  2979.469  
0.633     7951.473  2980.643  
0.634     7952.418  2981.672  
0.634     7953.607  2982.270  
0.635     7954.899  2982.785  
0.636     7956.536  2982.555  
0.636     7958.149  2982.058  
0.637     7960.259  2980.684  
0.637     7962.326  2979.123  
0.638     7964.768  2976.707  
0.639     7967.205  2973.937  
0.639     7970.020  2970.717  
0.640     7972.863  2967.025  
0.641     7975.774  2963.145  
0.641     7978.879  2959.063  
0.642     7981.970  2954.751  
0.642     7985.066  2950.689  
0.643     7988.347  2946.296  
0.644     7991.402  2942.431  
0.644     7994.478  2938.540  
0.645     7997.465  2934.895  
0.646     8000.357  2931.632  
0.646     8003.175  2928.400  
0.647     8005.745  2925.668  
0.647     8008.192  2923.081  
0.648     8010.494  2920.717  
0.649     8012.573  2918.636  
0.649     8014.446  2916.690  
0.650     8016.134  2915.047  
0.651     8017.632  2913.632  
0.651     8018.859  2912.436  
0.652     8019.686  2911.799  
0.652     8020.579  2911.284  
0.653     8021.038  2911.308  
0.654     8021.194  2911.685  
0.654     8021.287  2912.661  
0.655     8021.154  2914.016  
0.656     8020.632  2915.924  
0.656     8020.070  2918.187  
0.657     8019.255  2921.178  
0.657     8018.379  2924.041  
0.658     8017.203  2927.786  
0.659     8016.103  2931.171  
0.659     8014.839  2935.060  
0.660     8013.591  2938.800  
0.661     8012.296  2942.461  
0.661     8011.052  2945.981  
0.662     8009.927  2949.152  
0.662     8008.753  2952.190  
0.663     8007.793  2954.630  
0.664     8006.962  2956.832  
0.664     8006.193  2958.594  
0.665     8005.666  2959.899  
0.666     8005.276  2960.791  
0.666     8005.037  2961.540  
0.667     8005.020  2961.761  
0.667     8005.174  2961.938  
0.668     8005.545  2961.727  
0.669     8006.111  2961.501  
0.669     8006.795  2961.285  
0.670     8007.733  2960.898  
0.670     8008.879  2960.550  
0.671     8010.173  2960.205  
0.672     8011.590  2959.979  
0.672     8013.352  2959.471  
