Time      Mean      STD       
0.000     10000.000 0.000     
0.000     10000.000 0.011     
0.000     10000.000 0.023     
0.000     9999.999  0.034     
0.000     9999.999  0.045     
0.000     9999.998  0.057     
0.000     9999.998  0.068     
0.000     9999.997  0.079     
0.000     9999.996  0.091     
0.000     9999.995  0.102     
0.000     9999.994  0.113     
0.000     9999.992  0.125     
0.000     9999.991  0.136     
0.000     9999.989  0.147     
0.000     9999.987  0.159     
0.000     9999.986  0.170     
0.000     9999.984  0.182     
0.001     9999.982  0.193     
0.001     9999.979  0.205     
0.001     9999.977  0.216     
0.001     9999.974  0.228     
0.001     9999.972  0.239     
0.001     9999.969  0.251     
0.001     9999.966  0.262     
0.001     9999.963  0.274     
0.001     9999.960  0.286     
0.001     9999.957  0.297     
0.001     9999.953  0.309     
0.001     9999.950  0.321     
0.001     9999.946  0.333     
0.001     9999.942  0.344     
0.001     9999.938  0.356     
0.001     9999.934  0.368     
0.001     9999.930  0.380     
0.001     9999.926  0.392     
0.001     9999.922  0.404     
0.001     9999.917  0.416     
0.001     9999.912  0.428     
0.001     9999.907  0.440     
0.001     9999.903  0.452     
0.001     9999.897  0.464     
0.001     9999.892  0.477     
0.001     9999.887  0.489     
0.001     9999.881  0.501     
0.001     9999.876  0.513     
0.001     9999.870  0.526     
0.001     9999.864  0.538     
0.001     9999.858  0.551     
0.001     9999.852  0.563     
0.001     9999.846  0.576     
0.002     9999.840  0.589     
0.002     9999.833  0.601     
0.002     9999.826  0.614     
0.002     9999.820  0.627     
0.002     9999.813  0.640     
0.002     9999.806  0.653     
0.002     9999.799  0.666     
0.002     9999.791  0.679     
0.002     9999.784  0.692     
0.002     9999.776  0.705     
0.002     9999.769  0.718     
0.002     9999.761  0.732     
0.002     9999.753  0.745     
0.002     9999.745  0.759     
0.002     9999.737  0.772     
0.002     9999.728  0.786     
0.002     9999.720  0.799     
0.002     9999.711  0.813     
0.002     9999.702  0.827     
0.002     9999.694  0.841     
0.002     9999.685  0.855     
0.002     9999.675  0.869     
0.002     9999.666  0.883     
0.002     9999.657  0.897     
0.002     9999.647  0.911     
0.002     9999.638  0.925     
0.002     9999.628  0.940     
0.002     9999.618  0.954     
0.002     9999.608  0.969     
0.002     9999.597  0.983     
0.002     9999.587  0.998     
0.002     9999.577  1.013     
0.002     9999.566  1.028     
0.002     9999.555  1.043     
0.003     9999.544  1.058     
0.003     9999.533  1.073     
0.003     9999.522  1.088     
0.003     9999.511  1.103     
0.003     9999.500  1.119     
0.003     9999.488  1.134     
0.003     9999.476  1.150     
0.003     9999.464  1.165     
0.003     9999.452  1.181     
0.003     9999.440  1.197     
0.003     9999.428  1.213     
0.003     9999.416  1.229     
0.003     9999.403  1.245     
0.003     9999.391  1.261     
0.003     9999.378  1.277     
0.003     9999.365  1.294     
0.003     9999.352  1.310     
0.003     9999.339  1.327     
0.003     9999.325  1.343     
0.003     9999.312  1.360     
0.003     9999.298  1.377     
0.003     9999.284  1.394     
0.003     9999.270  1.411     
0.003     9999.256  1.428     
0.003     9999.242  1.446     
0.003     9999.228  1.463     
0.003     9999.213  1.480     
0.003     9999.199  1.498     
0.003     9999.184  1.516     
0.003     9999.169  1.534     
0.003     9999.154  1.551     
0.003     9999.139  1.569     
0.003     9999.124  1.588     
0.004     9999.108  1.606     
0.004     9999.092  1.624     
0.004     9999.077  1.643     
0.004     9999.061  1.661     
0.004     9999.045  1.680     
0.004     9999.029  1.699     
0.004     9999.012  1.718     
0.004     9998.996  1.737     
0.004     9998.979  1.756     
0.004     9998.963  1.775     
0.004     9998.946  1.794     
0.004     9998.929  1.814     
0.004     9998.911  1.833     
0.004     9998.894  1.853     
0.004     9998.877  1.873     
0.004     9998.859  1.893     
0.004     9998.841  1.913     
0.004     9998.823  1.933     
0.004     9998.805  1.953     
0.004     9998.787  1.974     
0.004     9998.769  1.994     
0.004     9998.750  2.015     
0.004     9998.731  2.036     
0.004     9998.713  2.057     
0.004     9998.694  2.078     
0.004     9998.675  2.099     
0.004     9998.655  2.120     
0.004     9998.636  2.142     
0.004     9998.616  2.163     
0.004     9998.597  2.185     
0.004     9998.577  2.207     
0.004     9998.557  2.229     
0.004     9998.537  2.251     
0.004     9998.516  2.273     
0.005     9998.496  2.295     
0.005     9998.475  2.318     
0.005     9998.454  2.340     
0.005     9998.434  2.363     
0.005     9998.412  2.386     
0.005     9998.391  2.409     
0.005     9998.370  2.432     
0.005     9998.348  2.455     
0.005     9998.327  2.479     
0.005     9998.305  2.502     
0.005     9998.283  2.526     
0.005     9998.261  2.550     
0.005     9998.238  2.574     
0.005     9998.216  2.598     
0.005     9998.193  2.622     
0.005     9998.170  2.646     
0.005     9998.147  2.671     
0.005     9998.124  2.695     
0.005     9998.101  2.720     
0.005     9998.078  2.745     
0.005     9998.054  2.770     
0.005     9998.030  2.795     
0.005     9998.006  2.821     
0.005     9997.982  2.846     
0.005     9997.958  2.872     
0.005     9997.934  2.898     
0.005     9997.909  2.924     
0.005     9997.885  2.950     
0.005     9997.860  2.976     
0.005     9997.835  3.002     
0.005     9997.809  3.029     
0.005     9997.784  3.056     
0.005     9997.759  3.082     
0.006     9997.733  3.109     
0.006     9997.707  3.137     
0.006     9997.681  3.164     
0.006     9997.655  3.191     
0.006     9997.628  3.219     
0.006     9997.602  3.247     
0.006     9997.575  3.275     
0.006     9997.548  3.303     
0.006     9997.521  3.331     
0.006     9997.494  3.359     
0.006     9997.467  3.388     
0.006     9997.439  3.416     
0.006     9997.412  3.445     
0.006     9997.384  3.474     
0.006     9997.356  3.503     
0.006     9997.327  3.533     
0.006     9997.299  3.562     
0.006     9997.270  3.592     
0.006     9997.242  3.622     
0.006     9997.213  3.651     
0.006     9997.184  3.682     
0.006     9997.154  3.712     
0.006     9997.125  3.742     
0.006     9997.095  3.773     
0.006     9997.066  3.804     
0.006     9997.036  3.835     
0.006     9997.006  3.866     
0.006     9996.975  3.897     
0.006     9996.945  3.928     
0.006     9996.914  3.960     
0.006     9996.883  3.992     
0.006     9996.852  4.024     
0.006     9996.821  4.056     
0.007     9996.790  4.088     
0.007     9996.758  4.121     
0.007     9996.726  4.153     
0.007     9996.694  4.186     
0.007     9996.662  4.219     
0.007     9996.630  4.252     
0.007     9996.598  4.285     
0.007     9996.565  4.319     
0.007     9996.532  4.353     
0.007     9996.499  4.387     
0.007     9996.466  4.421     
0.007     9996.433  4.455     
0.007     9996.399  4.489     
0.007     9996.365  4.524     
0.007     9996.331  4.558     
0.007     9996.297  4.593     
0.007     9996.263  4.628     
0.007     9996.228  4.664     
0.007     9996.194  4.699     
0.007     9996.159  4.735     
0.007     9996.124  4.771     
0.007     9996.088  4.807     
0.007     9996.053  4.843     
0.007     9996.017  4.879     
0.007     9995.981  4.916     
0.007     9995.945  4.953     
0.007     9995.909  4.989     
0.007     9995.872  5.027     
0.007     9995.836  5.064     
0.007     9995.799  5.101     
0.007     9995.762  5.139     
0.007     9995.725  5.177     
0.007     9995.687  5.215     
0.007     9995.650  5.253     
0.008     9995.612  5.292     
0.008     9995.574  5.330     
0.008     9995.536  5.369     
0.008     9995.497  5.408     
0.008     9995.459  5.448     
0.008     9995.420  5.487     
0.008     9995.381  5.527     
0.008     9995.341  5.566     
0.008     9995.302  5.607     
0.008     9995.262  5.647     
0.008     9995.223  5.687     
0.008     9995.182  5.728     
0.008     9995.142  5.769     
0.008     9995.102  5.810     
0.008     9995.061  5.851     
0.008     9995.020  5.892     
0.008     9994.979  5.934     
0.008     9994.938  5.976     
0.008     9994.896  6.018     
0.008     9994.855  6.060     
0.008     9994.813  6.103     
0.008     9994.770  6.145     
0.008     9994.728  6.188     
0.008     9994.685  6.231     
0.008     9994.643  6.274     
0.008     9994.600  6.318     
0.008     9994.556  6.362     
0.008     9994.513  6.406     
0.008     9994.469  6.450     
0.008     9994.425  6.494     
0.008     9994.381  6.539     
0.008     9994.337  6.583     
0.008     9994.292  6.628     
0.009     9994.248  6.674     
0.009     9994.203  6.719     
0.009     9994.157  6.765     
0.009     9994.112  6.811     
0.009     9994.066  6.857     
0.009     9994.020  6.903     
0.009     9993.974  6.950     
0.009     9993.928  6.996     
0.009     9993.881  7.043     
0.009     9993.835  7.090     
0.009     9993.788  7.138     
0.009     9993.740  7.186     
0.009     9993.693  7.233     
0.009     9993.645  7.282     
0.009     9993.597  7.330     
0.009     9993.549  7.378     
0.009     9993.501  7.427     
0.009     9993.452  7.476     
0.009     9993.403  7.525     
0.009     9993.354  7.575     
0.009     9993.305  7.625     
0.009     9993.255  7.675     
0.009     9993.205  7.725     
0.009     9993.155  7.775     
0.009     9993.105  7.826     
0.009     9993.054  7.877     
0.009     9993.003  7.928     
0.009     9992.952  7.979     
0.009     9992.901  8.031     
0.009     9992.850  8.083     
0.009     9992.798  8.135     
0.009     9992.746  8.187     
0.009     9992.694  8.240     
0.010     9992.641  8.292     
0.010     9992.588  8.345     
0.010     9992.535  8.399     
0.010     9992.482  8.452     
0.010     9992.429  8.506     
0.010     9992.375  8.560     
0.010     9992.321  8.614     
0.010     9992.267  8.669     
0.010     9992.212  8.724     
0.010     9992.157  8.779     
0.010     9992.102  8.834     
0.010     9992.047  8.890     
0.010     9991.991  8.945     
0.010     9991.936  9.002     
0.010     9991.880  9.058     
0.010     9991.823  9.114     
0.010     9991.767  9.171     
0.010     9991.710  9.228     
0.010     9991.653  9.286     
0.010     9991.595  9.343     
0.010     9991.538  9.401     
0.010     9991.480  9.459     
0.010     9991.422  9.518     
0.010     9991.363  9.576     
0.010     9991.304  9.635     
0.010     9991.245  9.695     
0.010     9991.186  9.754     
0.010     9991.127  9.814     
0.010     9991.067  9.874     
0.010     9991.007  9.934     
0.010     9990.946  9.995     
0.010     9990.886  10.055    
0.010     9990.825  10.116    
0.010     9990.764  10.178    
0.011     9990.702  10.239    
0.011     9990.640  10.301    
0.011     9990.578  10.364    
0.011     9990.516  10.426    
0.011     9990.453  10.489    
0.011     9990.391  10.552    
0.011     9990.327  10.615    
0.011     9990.264  10.679    
0.011     9990.200  10.743    
0.011     9990.136  10.807    
0.011     9990.072  10.871    
0.011     9990.007  10.936    
0.011     9989.942  11.001    
0.011     9989.877  11.066    
0.011     9989.812  11.132    
0.011     9989.746  11.198    
0.011     9989.680  11.264    
0.011     9989.614  11.331    
0.011     9989.547  11.397    
0.011     9989.480  11.464    
0.011     9989.413  11.532    
0.011     9989.345  11.600    
0.011     9989.277  11.668    
0.011     9989.209  11.736    
0.011     9989.141  11.804    
0.011     9989.072  11.873    
0.011     9989.003  11.942    
0.011     9988.933  12.012    
0.011     9988.864  12.082    
0.011     9988.794  12.152    
0.011     9988.723  12.222    
0.011     9988.653  12.293    
0.011     9988.582  12.364    
0.012     9988.510  12.435    
0.012     9988.439  12.507    
0.012     9988.367  12.579    
0.012     9988.295  12.651    
0.012     9988.222  12.724    
0.012     9988.149  12.797    
0.012     9988.076  12.870    
0.012     9988.003  12.943    
0.012     9987.929  13.017    
0.012     9987.855  13.092    
0.012     9987.780  13.166    
0.012     9987.705  13.241    
0.012     9987.630  13.316    
