Time      Mean      STD       
0.000     9999.004  0.703     
0.000     9999.004  0.703     
0.000     9999.004  0.703     
0.000     9999.003  0.703     
0.000     9999.002  0.705     
0.000     9998.996  0.712     
0.000     9998.986  0.725     
0.001     9998.943  0.778     
0.001     9998.873  0.861     
0.002     9998.706  1.044     
0.002     9998.470  1.288     
0.003     9998.153  1.597     
0.004     9997.756  1.969     
0.004     9997.266  2.417     
0.005     9996.143  3.417     
0.006     9994.588  4.786     
0.007     9992.551  6.558     
0.009     9989.877  8.869     
0.010     9986.389  11.867    
0.011     9981.839  15.802    
0.012     9975.870  20.983    
0.013     9968.198  27.555    
0.015     9949.900  43.247    
0.016     9921.635  67.138    
0.018     9878.360  103.585   
0.020     9812.585  158.348   
0.022     9712.597  240.756   
0.024     9563.177  360.815   
0.025     9408.776  481.193   
0.026     9204.887  634.501   
0.028     8938.577  826.054   
0.029     8597.063  1056.089  
0.030     8167.768  1321.944  
0.031     7642.189  1612.864  
0.033     7020.309  1907.851  
0.034     6315.413  2177.220  
0.035     5755.392  2339.493  
0.036     5181.864  2453.986  
0.037     4617.380  2508.886  
0.038     4086.981  2498.142  
0.039     3616.909  2421.418  
0.040     3231.933  2289.802  
0.041     2951.068  2125.749  
0.042     2788.886  1960.110  
0.043     2751.955  1829.858  
0.044     2804.506  1776.549  
0.044     2921.393  1767.288  
0.045     3097.477  1800.108  
0.046     3326.224  1865.271  
0.046     3600.011  1949.595  
0.047     3909.816  2040.224  
0.048     4247.183  2126.132  
0.049     4603.962  2199.123  
0.049     4972.224  2253.885  
0.050     5344.643  2287.967  
0.051     5714.862  2300.651  
0.051     6077.304  2292.594  
0.052     6427.276  2265.231  
0.053     6761.646  2221.350  
0.054     7077.551  2163.781  
0.054     7373.144  2095.197  
0.055     7647.545  2018.390  
0.056     7900.285  1935.970  
0.056     8131.523  1849.914  
0.057     8342.085  1761.997  
0.058     8532.542  1672.925  
0.059     8704.285  1584.074  
0.059     8858.450  1495.811  
0.060     8996.405  1408.604  
0.061     9119.441  1322.709  
0.061     9228.814  1238.422  
0.062     9325.797  1156.127  
0.063     9411.640  1075.954  
0.064     9487.363  998.323   
0.064     9554.086  923.635   
0.065     9612.706  852.232   
0.066     9664.076  784.434   
0.066     9709.024  720.532   
0.067     9748.249  660.989   
0.068     9782.386  606.108   
0.069     9812.049  556.129   
0.069     9837.759  511.176   
0.070     9859.987  471.268   
0.071     9879.179  436.322   
0.071     9895.703  406.005   
0.072     9909.947  379.810   
0.073     9922.184  357.156   
0.074     9932.716  337.296   
0.074     9941.757  319.574   
0.075     9949.526  303.358   
0.076     9956.193  288.143   
0.077     9961.918  273.577   
0.077     9966.823  259.522   
0.078     9971.017  245.767   
0.079     9974.585  232.199   
0.079     9977.616  218.573   
0.081     9981.489  196.583   
0.081     9983.312  182.958   
0.082     9984.753  169.286   
0.083     9985.826  155.701   
0.084     9986.832  133.543   
0.085     9986.826  113.189   
0.086     9985.734  96.343    
0.087     9983.422  85.238    
0.089     9979.655  82.749    
0.090     9974.131  90.837    
0.091     9966.411  109.833   
0.092     9955.928  139.312   
0.093     9941.893  179.437   
0.095     9923.360  231.094   
0.096     9899.160  295.712   
0.097     9867.826  374.792   
0.098     9827.580  469.861   
0.099     9776.413  581.875   
0.101     9712.035  711.638   
0.102     9632.038  859.523   
0.103     9533.730  1026.256  
0.104     9414.708  1211.438  
0.105     9272.683  1414.065  
0.106     9106.020  1630.922  
0.108     8914.104  1856.424  
0.109     8697.520  2082.920  
0.110     8458.353  2301.475  
0.111     8199.401  2504.373  
0.112     7925.612  2684.363  
0.114     7642.313  2836.971  
0.115     7355.346  2959.968  
0.116     7071.448  3053.255  
0.117     6797.384  3118.856  
0.118     6539.372  3160.612  
0.119     6365.179  3177.664  
0.120     6205.488  3185.331  
0.121     6062.566  3184.939  
0.122     5938.416  3177.722  
0.123     5834.755  3165.000  
0.124     5752.539  3147.768  
0.124     5692.727  3127.232  
0.125     5655.310  3104.930  
0.126     5640.278  3082.585  
0.127     5646.831  3061.740  
0.128     5673.765  3044.003  
0.129     5706.173  3033.437  
0.129     5748.479  3025.136  
0.130     5799.781  3019.233  
0.131     5859.427  3015.448  
0.131     5927.103  3012.937  
0.132     6001.773  3011.570  
0.132     6082.628  3010.761  
0.133     6169.265  3009.793  
0.134     6260.706  3008.339  
0.134     6356.564  3005.688  
0.135     6456.064  3001.496  
0.136     6558.526  2995.733  
0.136     6663.201  2987.871  
0.137     6769.752  2977.850  
0.138     6877.531  2965.215  
0.138     6985.979  2950.036  
0.139     7094.660  2932.278  
0.140     7203.156  2911.800  
0.140     7310.971  2888.644  
0.141     7417.774  2863.200  
0.141     7523.305  2835.004  
0.142     7627.173  2804.588  
0.143     7729.024  2772.221  
0.143     7828.715  2737.709  
0.144     7926.153  2701.325  
0.145     8020.988  2663.506  
0.145     8113.275  2624.185  
0.146     8252.075  2560.235  
0.147     8384.071  2493.563  
0.148     8509.127  2424.428  
0.149     8627.412  2351.977  
0.150     8738.970  2276.027  
0.151     8843.893  2196.164  
0.152     8942.163  2112.688  
0.153     9033.973  2026.138  
0.155     9160.847  1893.366  
0.156     9272.443  1765.495  
0.158     9369.065  1648.909  
