Time      Mean      STD       
0.000     9999.009  0.689     
0.000     9999.009  0.689     
0.000     9999.009  0.689     
0.000     9999.009  0.689     
0.000     9999.008  0.691     
0.000     9999.005  0.695     
0.000     9999.001  0.702     
0.001     9998.984  0.727     
0.001     9998.957  0.764     
0.001     9998.890  0.853     
0.002     9998.793  0.973     
0.002     9998.665  1.125     
0.003     9998.502  1.309     
0.003     9998.293  1.537     
0.004     9997.872  1.982     
0.004     9997.307  2.558     
0.005     9996.565  3.301     
0.006     9995.600  4.257     
0.006     9994.348  5.487     
0.007     9992.718  7.090     
0.008     9990.607  9.212     
0.008     9987.860  11.837    
0.010     9980.698  18.800    
0.011     9969.341  29.734    
0.012     9951.445  46.927    
0.013     9923.316  73.654    
0.015     9879.271  114.953   
0.016     9810.617  178.347   
0.017     9736.276  245.258   
0.018     9634.494  334.148   
0.019     9496.789  449.527   
0.020     9313.314  594.812   
0.020     9073.795  770.848   
0.021     8769.244  973.541   
0.022     8395.176  1191.464  
0.023     7953.938  1406.554  
0.024     7580.062  1552.909  
0.025     7186.804  1670.109  
0.025     6790.083  1747.001  
0.026     6409.245  1775.716  
0.027     6065.674  1753.672  
0.028     5780.376  1685.956  
0.028     5611.099  1610.360  
0.029     5492.736  1524.747  
0.029     5428.938  1440.501  
0.030     5420.633  1369.597  
0.030     5466.147  1321.992  
0.031     5561.526  1303.934  
0.031     5701.259  1315.191  
0.032     5878.399  1350.141  
0.032     6085.528  1400.347  
0.033     6315.010  1456.620  
0.034     6559.414  1511.218  
0.034     6811.987  1558.103  
0.035     7066.921  1592.852  
0.035     7319.333  1612.727  
0.036     7565.281  1616.432  
0.036     7801.569  1603.849  
0.037     8025.816  1575.917  
0.037     8236.421  1534.289  
0.038     8432.279  1481.009  
0.038     8612.909  1418.317  
0.039     8778.135  1348.737  
0.040     8928.103  1274.608  
0.040     9063.269  1197.981  
0.041     9184.311  1120.724  
0.041     9292.052  1044.276  
0.042     9387.454  969.788   
0.042     9471.522  897.995   
0.043     9545.276  829.364   
0.043     9609.720  764.109   
0.044     9665.834  702.218   
0.044     9714.536  643.581   
0.045     9756.690  588.023   
0.046     9793.076  535.443   
0.046     9824.408  486.022   
0.047     9851.293  439.928   
0.047     9874.302  397.360   
0.048     9893.960  358.348   
0.049     9920.326  301.096   
0.050     9940.434  251.890   
0.051     9955.668  209.149   
0.051     9967.158  171.184   
0.052     9975.778  137.600   
0.054     9985.910  89.030    
0.055     9990.440  62.531    
0.056     9993.330  42.821    
0.057     9995.021  28.929    
0.059     9995.788  19.665    
0.060     9995.748  14.714    
0.061     9994.892  14.621    
0.062     9993.049  19.597    
0.063     9989.879  29.291    
0.064     9984.806  44.564    
0.066     9976.923  67.591    
0.067     9964.885  101.477   
0.068     9946.713  150.549   
0.069     9919.653  219.480   
0.070     9880.070  312.489   
0.071     9823.298  432.809   
0.073     9743.826  580.914   
0.074     9635.732  754.873   
0.075     9493.344  950.861   
0.076     9312.157  1163.678  
0.077     9090.581  1385.404  
0.078     8831.638  1602.368  
0.080     8544.096  1795.779  
0.081     8317.213  1914.255  
0.081     8089.495  2003.517  
0.082     7868.509  2062.741  
0.083     7661.861  2094.543  
0.084     7476.368  2103.911  
0.085     7318.266  2096.561  
0.086     7192.208  2078.809  
0.087     7101.820  2056.362  
0.087     7058.323  2039.293  
0.088     7036.633  2023.922  
0.089     7036.428  2011.126  
0.089     7056.918  2001.693  
0.090     7096.870  1995.557  
0.091     7154.618  1992.098  
0.091     7228.315  1990.159  
0.092     7315.877  1988.181  
0.092     7390.435  1985.720  
0.093     7470.740  1981.635  
0.094     7555.695  1975.780  
0.094     7644.154  1967.894  
0.095     7735.147  1958.108  
0.095     7827.668  1946.677  
0.096     7920.857  1933.562  
0.096     8013.939  1919.082  
0.097     8106.189  1903.143  
0.097     8197.212  1885.683  
0.098     8286.461  1866.817  
0.098     8373.606  1846.499  
0.099     8458.340  1824.733  
0.099     8540.499  1801.471  
0.100     8619.969  1776.560  
0.100     8696.804  1749.618  
0.101     8770.844  1720.716  
0.101     8842.102  1689.769  
0.102     8910.578  1656.733  
0.102     8976.369  1621.637  
0.103     9039.473  1584.637  
0.103     9099.799  1546.231  
0.104     9157.472  1506.611  
0.104     9212.450  1466.358  
0.105     9264.827  1425.729  
0.105     9314.577  1385.035  
0.106     9361.850  1344.168  
0.106     9406.707  1303.059  
0.107     9449.238  1261.371  
0.107     9489.541  1218.854  
0.108     9527.666  1175.298  
0.108     9563.665  1130.541  
0.109     9597.606  1084.463  
0.109     9629.508  1037.381  
0.110     9659.332  989.951   
0.110     9687.084  943.000   
0.111     9712.756  897.301   
0.111     9736.326  853.901   
0.112     9757.847  813.575   
0.112     9777.351  776.918   
0.113     9794.926  744.369   
0.113     9810.664  716.043   
0.114     9824.701  691.608   
0.114     9837.153  670.657   
0.115     9848.193  652.291   
0.115     9857.932  635.722   
0.116     9866.505  620.184   
0.116     9873.992  604.760   
0.117     9880.506  588.807   
0.117     9886.061  572.087   
0.118     9890.675  554.670   
0.118     9894.337  537.153   
0.119     9896.959  520.320   
0.119     9898.516  505.185   
0.120     9898.884  493.126   
0.120     9897.967  485.460   
0.121     9895.691  482.998   
0.121     9891.929  486.238   
0.122     9886.626  495.372   
0.122     9879.654  510.118   
0.123     9870.894  530.164   
0.124     9854.064  569.284   
0.124     9832.584  617.219   
0.125     9806.029  672.806   
0.126     9773.984  735.078   
0.127     9735.904  803.753   
0.128     9691.292  878.453   
0.128     9639.792  958.757   
0.129     9580.962  1044.981  
0.130     9514.635  1136.867  
0.131     9440.862  1233.886  
0.131     9360.093  1334.016  
0.132     9273.137  1434.291  
0.133     9181.242  1530.693  
0.134     9085.991  1619.189  
0.134     8988.800  1697.132  
0.135     8891.103  1763.520  
0.136     8794.065  1819.441  
0.137     8698.846  1866.372  
0.138     8606.276  1906.322  
0.138     8517.161  1940.214  
0.139     8432.287  1968.485  
0.140     8352.722  1990.741  
0.141     8279.095  2007.682  
0.141     8211.954  2020.154  
0.142     8151.756  2029.334  
0.143     8099.265  2036.109  
0.144     8054.675  2042.113  
0.144     8018.543  2047.578  
0.145     7991.248  2052.722  
0.146     7973.503  2056.257  
0.147     7965.504  2057.292  
0.148     7967.363  2054.916  
0.148     7978.942  2048.738  
0.149     7999.604  2039.678  
0.150     8028.539  2028.761  
0.151     8064.788  2017.017  
0.151     8107.279  2005.214  
0.152     8143.083  1995.911  
