Time      Mean      STD       
0.000     10000.000 2.000     
0.001     9999.929  2.036     
0.002     9999.714  2.157     
0.003     9999.352  2.391     
0.004     9998.836  2.771     
0.005     9998.158  3.328     
0.006     9997.305  4.080     
0.007     9996.263  5.042     
0.008     9995.013  6.229     
0.009     9993.533  7.660     
0.010     9991.799  9.355     
0.011     9989.778  11.343    
0.012     9987.438  13.656    
0.013     9984.735  16.333    
0.014     9981.625  19.418    
0.015     9978.053  22.965    
0.016     9973.957  27.033    
0.017     9969.266  31.690    
0.018     9963.901  37.015    
0.019     9957.768  43.097    
0.020     9950.764  50.036    
0.021     9942.769  57.946    
0.022     9933.648  66.957    
0.023     9923.248  77.212    
0.024     9911.394  88.876    
0.025     9897.889  102.131   
0.026     9882.512  117.181   
0.027     9865.011  134.253   
0.028     9845.103  153.600   
0.029     9822.472  175.500   
0.030     9796.761  200.259   
0.031     9767.572  228.209   
0.032     9734.462  259.714   
0.033     9696.939  295.162   
0.034     9654.456  334.966   
0.035     9606.416  379.562   
0.036     9552.160  429.400   
0.037     9490.974  484.940   
0.038     9422.085  546.637   
0.039     9344.666  614.930   
0.040     9257.839  690.224   
0.041     9160.682  772.870   
0.042     9052.245  863.138   
0.043     8931.561  961.190   
0.044     8797.669  1067.050  
0.045     8649.640  1180.566  
0.046     8486.609  1301.379  
0.047     8307.810  1428.890  
0.048     8112.625  1562.228  
0.049     7900.625  1700.229  
0.050     7671.626  1841.421  
0.051     7425.742  1984.022  
0.052     7163.432  2125.959  
0.053     6885.552  2264.893  
0.054     6593.392  2398.280  
0.055     6288.710  2523.433  
0.056     5973.738  2637.621  
0.057     5651.185  2738.172  
0.058     5324.211  2822.591  
0.059     4996.379  2888.693  
0.060     4671.589  2934.723  
0.061     4353.993  2959.488  
0.062     4047.884  2962.466  
0.063     3757.585  2943.903  
0.064     3487.320  2904.890  
0.065     3241.089  2847.414  
0.066     3022.549  2774.376  
0.067     2834.900  2689.572  
0.068     2680.795  2597.620  
0.069     2562.271  2503.820  
0.070     2480.695  2413.908  
0.071     2436.744  2333.679  
0.072     2430.412  2268.467  
0.073     2461.028  2222.535  
0.074     2527.308  2198.476  
0.075     2627.421  2196.839  
0.076     2759.061  2216.098  
0.077     2919.540  2253.017  
0.078     3105.872  2303.265  
0.079     3314.869  2362.073  
0.080     3543.226  2424.786  
0.081     3787.607  2487.228  
0.082     4044.712  2545.895  
0.083     4311.347  2598.010  
0.084     4584.476  2641.508  
0.085     4861.259  2674.967  
0.086     5139.090  2697.523  
0.087     5415.616  2708.778  
0.088     5688.745  2708.723  
0.089     5956.659  2697.648  
0.090     6217.805  2676.083  
0.091     6470.886  2644.727  
0.092     6714.853  2604.406  
0.093     6948.886  2556.021  
0.094     7172.375  2500.517  
0.095     7384.900  2438.848  
0.096     7586.213  2371.961  
0.097     7776.213  2300.768  
0.098     7954.929  2226.141  
0.099     8122.501  2148.896  
0.100     8279.158  2069.786  
0.101     8425.206  1989.503  
0.102     8561.009  1908.668  
0.103     8686.977  1827.839  
0.104     8803.556  1747.504  
0.105     8911.210  1668.091  
0.106     9010.421  1589.967  
0.107     9101.675  1513.442  
0.108     9185.457  1438.775  
0.109     9262.247  1366.178  
0.110     9332.512  1295.817  
0.111     9396.707  1227.822  
0.112     9455.268  1162.286  
0.113     9508.614  1099.273  
0.114     9557.142  1038.819  
0.115     9601.229  980.937   
0.116     9641.228  925.620   
0.117     9677.471  872.844   
0.118     9710.270  822.571   
0.119     9739.912  774.750   
0.120     9766.666  729.322   
0.121     9790.779  686.221   
0.122     9812.479  645.373   
0.123     9831.976  606.703   
0.124     9849.460  570.133   
0.125     9865.107  535.582   
0.126     9879.075  502.973   
