Time      Mean      STD       
0.000     10000.000 0.000     
0.000     10000.000 0.011     
0.000     10000.000 0.023     
0.000     9999.999  0.034     
0.000     9999.999  0.045     
0.000     9999.998  0.057     
0.000     9999.998  0.068     
0.000     9999.997  0.079     
0.000     9999.996  0.091     
0.000     9999.995  0.102     
0.000     9999.994  0.113     
0.000     9999.992  0.125     
0.000     9999.991  0.136     
0.000     9999.989  0.147     
0.000     9999.987  0.159     
0.000     9999.986  0.170     
0.000     9999.984  0.182     
0.001     9999.981  0.193     
0.001     9999.979  0.205     
0.001     9999.977  0.216     
0.001     9999.974  0.228     
0.001     9999.972  0.239     
0.001     9999.969  0.251     
0.001     9999.966  0.263     
0.001     9999.963  0.274     
0.001     9999.960  0.286     
0.001     9999.957  0.298     
0.001     9999.953  0.309     
0.001     9999.950  0.321     
0.001     9999.946  0.333     
0.001     9999.942  0.345     
0.001     9999.938  0.357     
0.001     9999.934  0.369     
0.001     9999.930  0.381     
0.001     9999.926  0.393     
0.001     9999.921  0.405     
0.001     9999.917  0.417     
0.001     9999.912  0.429     
0.001     9999.907  0.441     
0.001     9999.902  0.453     
0.001     9999.897  0.465     
0.001     9999.892  0.478     
0.001     9999.886  0.490     
0.001     9999.881  0.503     
0.001     9999.875  0.515     
0.001     9999.869  0.528     
0.001     9999.863  0.540     
0.001     9999.857  0.553     
0.001     9999.851  0.566     
0.001     9999.845  0.578     
0.002     9999.838  0.591     
0.002     9999.832  0.604     
0.002     9999.825  0.617     
0.002     9999.818  0.630     
0.002     9999.811  0.643     
0.002     9999.804  0.656     
0.002     9999.797  0.669     
0.002     9999.789  0.683     
0.002     9999.782  0.696     
0.002     9999.774  0.709     
0.002     9999.766  0.723     
0.002     9999.758  0.736     
0.002     9999.750  0.750     
0.002     9999.742  0.764     
0.002     9999.733  0.777     
0.002     9999.725  0.791     
0.002     9999.716  0.805     
0.002     9999.707  0.819     
0.002     9999.698  0.833     
0.002     9999.689  0.848     
0.002     9999.680  0.862     
0.002     9999.670  0.876     
0.002     9999.661  0.891     
0.002     9999.651  0.905     
0.002     9999.641  0.920     
0.002     9999.631  0.934     
0.002     9999.621  0.949     
0.002     9999.611  0.964     
0.002     9999.600  0.979     
0.002     9999.590  0.994     
0.002     9999.579  1.009     
0.002     9999.568  1.025     
0.002     9999.557  1.040     
0.002     9999.546  1.055     
0.003     9999.535  1.071     
0.003     9999.523  1.087     
0.003     9999.511  1.102     
0.003     9999.500  1.118     
0.003     9999.488  1.134     
0.003     9999.476  1.150     
0.003     9999.463  1.167     
0.003     9999.451  1.183     
0.003     9999.438  1.199     
0.003     9999.426  1.216     
0.003     9999.413  1.233     
0.003     9999.400  1.249     
0.003     9999.386  1.266     
0.003     9999.373  1.283     
0.003     9999.360  1.300     
0.003     9999.346  1.318     
0.003     9999.332  1.335     
0.003     9999.318  1.352     
0.003     9999.304  1.370     
0.003     9999.289  1.388     
0.003     9999.275  1.406     
0.003     9999.260  1.424     
0.003     9999.245  1.442     
0.003     9999.230  1.460     
0.003     9999.215  1.478     
0.003     9999.200  1.497     
0.003     9999.184  1.515     
0.003     9999.169  1.534     
0.003     9999.153  1.553     
0.003     9999.137  1.572     
0.003     9999.120  1.591     
0.003     9999.104  1.611     
0.003     9999.087  1.630     
0.004     9999.071  1.650     
0.004     9999.054  1.669     
0.004     9999.037  1.689     
0.004     9999.019  1.709     
0.004     9999.002  1.729     
0.004     9998.984  1.750     
0.004     9998.967  1.770     
0.004     9998.949  1.791     
0.004     9998.930  1.812     
0.004     9998.912  1.833     
0.004     9998.893  1.854     
0.004     9998.875  1.875     
0.004     9998.856  1.896     
0.004     9998.837  1.918     
0.004     9998.817  1.940     
0.004     9998.798  1.962     
0.004     9998.778  1.984     
0.004     9998.758  2.006     
0.004     9998.738  2.028     
0.004     9998.718  2.051     
0.004     9998.698  2.073     
0.004     9998.677  2.096     
0.004     9998.656  2.119     
0.004     9998.635  2.143     
0.004     9998.614  2.166     
0.004     9998.592  2.190     
0.004     9998.571  2.213     
0.004     9998.549  2.237     
0.004     9998.527  2.261     
0.004     9998.505  2.286     
0.004     9998.482  2.310     
0.004     9998.459  2.335     
0.004     9998.437  2.360     
0.004     9998.413  2.385     
0.005     9998.390  2.410     
0.005     9998.367  2.436     
0.005     9998.343  2.461     
0.005     9998.319  2.487     
0.005     9998.295  2.513     
0.005     9998.270  2.539     
0.005     9998.246  2.566     
0.005     9998.221  2.592     
0.005     9998.196  2.619     
0.005     9998.171  2.646     
0.005     9998.145  2.673     
0.005     9998.119  2.701     
0.005     9998.093  2.728     
0.005     9998.067  2.756     
0.005     9998.041  2.784     
0.005     9998.014  2.812     
0.005     9997.987  2.841     
0.005     9997.960  2.870     
0.005     9997.933  2.899     
0.005     9997.905  2.928     
0.005     9997.878  2.957     
0.005     9997.850  2.987     
0.005     9997.821  3.016     
0.005     9997.793  3.046     
0.005     9997.764  3.077     
0.005     9997.735  3.107     
0.005     9997.706  3.138     
0.005     9997.676  3.169     
0.005     9997.646  3.200     
0.005     9997.616  3.231     
0.005     9997.586  3.263     
0.005     9997.556  3.295     
0.005     9997.525  3.327     
0.006     9997.494  3.359     
0.006     9997.462  3.392     
0.006     9997.431  3.425     
0.006     9997.399  3.458     
0.006     9997.367  3.491     
0.006     9997.335  3.525     
0.006     9997.302  3.559     
0.006     9997.269  3.593     
0.006     9997.236  3.627     
0.006     9997.202  3.662     
0.006     9997.169  3.697     
0.006     9997.135  3.732     
0.006     9997.100  3.768     
0.006     9997.066  3.803     
0.006     9997.031  3.839     
0.006     9996.996  3.875     
0.006     9996.961  3.912     
0.006     9996.925  3.949     
0.006     9996.889  3.986     
0.006     9996.853  4.023     
0.006     9996.816  4.061     
0.006     9996.779  4.099     
0.006     9996.742  4.137     
0.006     9996.705  4.175     
0.006     9996.667  4.214     
0.006     9996.629  4.253     
0.006     9996.590  4.293     
0.006     9996.552  4.332     
0.006     9996.513  4.372     
0.006     9996.473  4.413     
0.006     9996.434  4.453     
0.006     9996.394  4.494     
0.006     9996.354  4.535     
0.007     9996.313  4.577     
0.007     9996.272  4.618     
0.007     9996.231  4.661     
0.007     9996.190  4.703     
0.007     9996.148  4.746     
0.007     9996.105  4.789     
0.007     9996.063  4.832     
0.007     9996.020  4.876     
0.007     9995.977  4.920     
0.007     9995.933  4.964     
0.007     9995.889  5.009     
0.007     9995.845  5.054     
0.007     9995.801  5.099     
0.007     9995.756  5.145     
0.007     9995.711  5.191     
0.007     9995.665  5.238     
0.007     9995.619  5.284     
0.007     9995.573  5.331     
0.007     9995.526  5.379     
0.007     9995.479  5.427     
0.007     9995.431  5.475     
0.007     9995.384  5.523     
0.007     9995.335  5.572     
0.007     9995.287  5.621     
0.007     9995.238  5.671     
0.007     9995.189  5.721     
0.007     9995.139  5.771     
0.007     9995.089  5.822     
0.007     9995.039  5.873     
0.007     9994.988  5.925     
0.007     9994.937  5.977     
0.007     9994.885  6.029     
0.007     9994.833  6.081     
0.007     9994.780  6.134     
0.008     9994.728  6.188     
0.008     9994.674  6.242     
0.008     9994.621  6.296     
0.008     9994.567  6.351     
0.008     9994.512  6.406     
0.008     9994.457  6.461     
0.008     9994.402  6.517     
0.008     9994.346  6.573     
0.008     9994.290  6.630     
0.008     9994.234  6.687     
0.008     9994.177  6.745     
0.008     9994.119  6.802     
0.008     9994.062  6.861     
0.008     9994.003  6.920     
0.008     9993.944  6.979     
0.008     9993.885  7.039     
0.008     9993.826  7.099     
0.008     9993.766  7.159     
0.008     9993.705  7.220     
0.008     9993.644  7.282     
0.008     9993.583  7.344     
0.008     9993.521  7.406     
0.008     9993.458  7.469     
0.008     9993.395  7.532     
0.008     9993.332  7.596     
0.008     9993.268  7.660     
0.008     9993.204  7.725     
0.008     9993.139  7.790     
0.008     9993.074  7.856     
0.008     9993.008  7.922     
0.008     9992.942  7.989     
0.008     9992.875  8.056     
0.008     9992.808  8.124     
0.009     9992.740  8.192     
0.009     9992.672  8.261     
0.009     9992.603  8.330     
0.009     9992.534  8.399     
0.009     9992.464  8.470     
0.009     9992.393  8.540     
0.009     9992.322  8.612     
0.009     9992.251  8.683     
0.009     9992.179  8.756     
0.009     9992.107  8.828     
0.009     9992.034  8.902     
0.009     9991.960  8.976     
0.009     9991.886  9.050     
0.009     9991.811  9.125     
0.009     9991.736  9.201     
0.009     9991.660  9.277     
0.009     9991.584  9.353     
0.009     9991.507  9.431     
0.009     9991.429  9.508     
0.009     9991.351  9.587     
0.009     9991.273  9.666     
0.009     9991.193  9.745     
0.009     9991.114  9.825     
0.009     9991.033  9.906     
0.009     9990.952  9.987     
0.009     9990.870  10.069    
0.009     9990.788  10.151    
0.009     9990.705  10.235    
0.009     9990.622  10.318    
0.009     9990.538  10.403    
0.009     9990.453  10.487    
0.009     9990.368  10.573    
0.009     9990.282  10.659    
0.010     9990.195  10.746    
0.010     9990.108  10.833    
0.010     9990.020  10.921    
0.010     9989.931  11.010    
0.010     9989.842  11.099    
0.010     9989.752  11.190    
0.010     9989.662  11.280    
0.010     9989.570  11.372    
0.010     9989.479  11.464    
0.010     9989.386  11.556    
0.010     9989.293  11.650    
0.010     9989.199  11.744    
0.010     9989.104  11.838    
0.010     9989.009  11.934    
0.010     9988.913  12.030    
0.010     9988.816  12.127    
0.010     9988.719  12.224    
0.010     9988.620  12.323    
0.010     9988.521  12.421    
0.010     9988.422  12.521    
0.010     9988.321  12.622    
0.010     9988.220  12.723    
0.010     9988.118  12.825    
0.010     9988.016  12.927    
0.010     9987.913  13.031    
0.010     9987.808  13.135    
0.010     9987.703  13.240    
0.010     9987.598  13.345    
0.010     9987.491  13.452    
0.010     9987.384  13.559    
0.010     9987.276  13.667    
0.010     9987.167  13.776    
0.010     9987.058  13.885    
0.010     9986.947  13.996    
0.011     9986.836  14.107    
0.011     9986.724  14.219    
0.011     9986.611  14.332    
0.011     9986.497  14.445    
0.011     9986.383  14.560    
0.011     9986.267  14.675    
0.011     9986.151  14.791    
0.011     9986.034  14.908    
0.011     9985.916  15.026    
0.011     9985.797  15.145    
0.011     9985.678  15.264    
0.011     9985.557  15.384    
0.011     9985.436  15.506    
0.011     9985.313  15.628    
0.011     9985.190  15.751    
0.011     9985.066  15.875    
0.011     9984.941  16.000    
0.011     9984.815  16.126    
0.011     9984.688  16.252    
0.011     9984.560  16.380    
0.011     9984.432  16.508    
0.011     9984.302  16.638    
0.011     9984.171  16.768    
0.011     9984.040  16.900    
0.011     9983.907  17.032    
0.011     9983.773  17.165    
0.011     9983.639  17.299    
0.011     9983.503  17.435    
0.011     9983.367  17.571    
0.011     9983.229  17.708    
0.011     9983.091  17.846    
0.011     9982.951  17.985    
0.011     9982.811  18.126    
0.012     9982.669  18.267    
0.012     9982.527  18.409    
0.012     9982.383  18.552    
0.012     9982.238  18.697    
0.012     9982.093  18.842    
0.012     9981.946  18.988    
0.012     9981.798  19.136    
0.012     9981.649  19.284    
0.012     9981.499  19.434    
0.012     9981.348  19.585    
0.012     9981.196  19.736    
0.012     9981.042  19.889    
0.012     9980.888  20.043    
