Time      Mean      STD       
0.000     10000.000 2.000     
0.001     9999.929  2.036     
0.002     9999.713  2.158     
0.003     9999.348  2.393     
0.004     9998.823  2.782     
0.005     9998.124  3.356     
0.006     9997.235  4.143     
0.007     9996.130  5.167     
0.008     9994.781  6.452     
0.009     9993.153  8.030     
0.010     9991.204  9.939     
0.011     9988.882  12.227    
0.012     9986.126  14.953    
0.013     9982.866  18.185    
0.014     9979.017  22.006    
0.015     9974.477  26.512    
0.016     9969.132  31.819    
0.017     9962.841  38.060    
0.018     9955.445  45.390    
0.019     9946.753  53.992    
0.020     9936.545  64.077    
0.021     9924.563  75.889    
0.022     9910.506  89.712    
0.023     9894.024  105.868   
0.024     9874.712  124.731   
0.025     9852.099  146.722   
0.026     9825.642  172.321   
0.027     9794.717  202.065   
0.028     9758.608  236.556   
0.029     9716.496  276.452   
0.030     9667.455  322.474   
0.031     9610.439  375.390   
0.032     9544.275  436.008   
0.033     9467.667  505.149   
0.034     9379.191  583.626   
0.035     9277.306  672.195   
0.036     9160.373  771.509   
0.037     9026.679  882.050   
0.038     8874.488  1004.056  
0.039     8702.092  1137.430  
0.040     8507.894  1281.653  
0.041     8290.500  1435.693  
0.042     8048.838  1597.920  
0.043     7782.285  1766.053  
0.044     7490.806  1937.130  
0.045     7175.098  2107.530  
0.046     6836.716  2273.049  
0.047     6478.184  2429.045  
0.048     6103.059  2570.634  
0.049     5715.950  2692.965  
0.050     5322.470  2791.522  
0.051     4929.116  2862.471  
0.052     4543.080  2903.000  
0.053     4172.000  2911.642  
0.054     3823.652  2888.561  
0.055     3505.621  2835.763  
0.056     3224.962  2757.231  
0.057     2987.880  2658.949  
0.058     2799.458  2548.789  
0.059     2663.444  2436.181  
0.060     2582.120  2331.473  
0.061     2556.246  2244.860  
0.062     2585.094  2184.882  
0.063     2666.554  2156.800  
0.064     2797.293  2161.461  
0.065     2972.972  2195.283  
0.066     3188.475  2251.405  
0.067     3438.157  2321.415  
0.068     3716.086  2396.931  
0.069     4016.261  2470.620  
0.070     4332.809  2536.666  
0.071     4660.143  2590.848  
0.072     4993.092  2630.403  
0.073     5326.988  2653.812  
0.074     5657.725  2660.559  
0.075     5981.786  2650.903  
0.076     6296.242  2625.681  
0.077     6598.738  2586.137  
0.078     6887.456  2533.778  
0.079     7161.073  2470.259  
0.080     7418.706  2397.298  
0.081     7659.860  2316.596  
0.082     7884.370  2229.793  
0.083     8092.349  2138.428  
0.084     8284.133  2043.913  
0.085     8460.239  1947.521  
0.086     8621.319  1850.378  
0.087     8768.124  1753.462  
0.088     8901.471  1657.607  
0.089     9022.219  1563.515  
0.090     9131.241  1471.758  
0.091     9229.411  1382.797  
0.092     9317.588  1296.986  
0.093     9396.601  1214.590  
0.094     9467.247  1135.793  
0.095     9530.282  1060.712  
0.096     9586.413  989.403   
0.097     9636.304  921.875   
0.098     9680.570  858.093   
0.099     9719.777  797.994   
0.100     9754.445  741.484   
0.101     9785.048  688.452   
0.102     9812.018  638.769   
0.103     9835.744  592.298   
0.104     9856.578  548.892   
0.105     9874.835  508.402   
0.106     9890.797  470.679   
0.107     9904.715  435.574   
0.108     9916.811  402.943   
0.109     9927.281  372.648   
0.110     9936.295  344.559   
0.111     9944.001  318.562   
0.112     9950.528  294.555   
0.113     9955.982  272.460   
0.114     9960.453  252.227   
0.115     9964.013  233.844   
0.116     9966.717  217.353   
0.117     9968.606  202.861   
0.118     9969.703  190.563   
0.119     9970.017  180.755   
0.120     9969.540  173.836   
0.121     9968.252  170.291   
0.122     9966.114  170.638   
0.123     9963.070  175.343   
0.124     9959.050  184.756   
0.125     9953.963  199.071   
0.126     9947.702  218.358   
0.127     9940.138  242.616   
